Instance,Algorithme,Seed,Score,CPU-Used-Time (ms)
instances/atsp_rand_70_100.txt,best_improver_swap_descente,52,1350,18.884000
instances/atsp_rand_70_100.txt,best_improver_swap_descente,53,1227,20.665000
instances/atsp_rand_70_100.txt,best_improver_swap_descente,54,1269,17.937000
instances/atsp_rand_70_100.txt,best_improver_swap_descente,55,1314,26.882000
instances/atsp_rand_70_100.txt,best_improver_swap_descente,56,1269,18.756000
instances/atsp_rand_70_100.txt,best_improver_swap_descente,57,1241,19.316000
instances/atsp_rand_70_100.txt,best_improver_swap_descente,58,1228,26.041000
instances/atsp_rand_70_100.txt,best_improver_swap_descente,59,1112,25.867000
instances/atsp_rand_70_100.txt,first_improver_swap_descente,50,1084,11.735000
instances/atsp_rand_70_100.txt,first_improver_swap_descente,51,1319,6.027000
instances/atsp_rand_70_100.txt,first_improver_swap_descente,52,1220,7.282000
instances/atsp_rand_70_100.txt,first_improver_swap_descente,53,1245,11.921000
instances/atsp_rand_70_100.txt,first_improver_swap_descente,54,1296,13.149000
instances/atsp_rand_70_100.txt,first_improver_swap_descente,55,1281,10.414000
instances/atsp_rand_70_100.txt,first_improver_swap_descente,56,1212,10.087000
instances/atsp_rand_70_100.txt,first_improver_swap_descente,57,1231,5.339000
instances/atsp_rand_70_100.txt,first_improver_swap_descente,58,1301,6.900000
instances/atsp_rand_70_100.txt,first_improver_swap_descente,59,1172,8.647000
instances/atsp_rand_70_100.txt,worst_improver_swap_descente,50,1237,1068.999000
instances/atsp_rand_70_100.txt,worst_improver_swap_descente,51,1153,1246.273000
instances/atsp_rand_70_100.txt,worst_improver_swap_descente,52,1248,1294.647000
instances/atsp_rand_70_100.txt,worst_improver_swap_descente,53,1190,1161.193000
instances/atsp_rand_70_100.txt,worst_improver_swap_descente,54,1238,1087.220000
instances/atsp_rand_70_100.txt,worst_improver_swap_descente,55,1253,1168.838000
instances/atsp_rand_70_100.txt,worst_improver_swap_descente,56,1258,1062.376000
instances/atsp_rand_70_100.txt,worst_improver_swap_descente,57,1250,971.663000
instances/atsp_rand_70_100.txt,worst_improver_swap_descente,58,1303,1274.348000
instances/atsp_rand_70_100.txt,worst_improver_swap_descente,59,1305,1011.610000
instances/atsp_rand_70_100.txt,best_improver_2opt_descente,50,2131,12.370000
instances/atsp_rand_70_100.txt,best_improver_2opt_descente,51,2085,12.311000
instances/atsp_rand_70_100.txt,best_improver_2opt_descente,52,2271,20.165000
instances/atsp_rand_70_100.txt,best_improver_2opt_descente,53,2129,16.438000
instances/atsp_rand_70_100.txt,best_improver_2opt_descente,54,2216,19.534000
instances/atsp_rand_70_100.txt,best_improver_2opt_descente,55,2059,23.965000
instances/atsp_rand_70_100.txt,best_improver_2opt_descente,56,1878,36.584000
instances/atsp_rand_70_100.txt,best_improver_2opt_descente,57,2066,33.257000
instances/atsp_rand_70_100.txt,best_improver_2opt_descente,58,2310,15.183000
instances/atsp_rand_70_100.txt,best_improver_2opt_descente,59,2235,13.999000
