Instance,Algorithme,Seed,Score,NbPertubations,MaxEval,CPU-Used-Time (ms)
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,54,1843,6,1000000,206.367000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,54,1855,9,1000000,205.518000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,55,1888,6,1000000,195.135000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,55,1888,9,1000000,193.285000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,56,1868,6,1000000,206.099000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,56,1840,9,1000000,194.579000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,57,1916,6,1000000,189.299000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,57,1916,9,1000000,190.985000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,58,1920,6,1000000,192.991000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,58,1975,9,1000000,206.586000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,59,1871,6,1000000,204.651000
